Car_id,Date,Gender,Dealer_Name,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region
C_CND_000222,1/21/2022,Male,Scrivener Performance Engineering,Ford,Crown Victoria,Auto,Black,11000,Passenger,Greenville
C_CND_000223,1/21/2022,Male,Star Enterprises Inc,Nissan,Frontier,Manual,Pale White,20000,Hatchback,Pasco
C_CND_000224,1/21/2022,Male,Suburban Ford,Honda,Accord,Auto,Pale White,21200,Sedan,Janesville
C_CND_000225,1/21/2022,Male,Tri-State Mack Inc,Toyota,Camry,Manual,Black,29000,Hatchback,Scottsdale
C_CND_000226,1/21/2022,Male,Clay Johnson Auto Sales,Cadillac,Eldorado,Auto,Pale White,17000,Passenger,Austin
C_CND_000227,1/21/2022,Male,Diehl Motor CO Inc,Lexus,ES300,Auto,Pale White,27000,Hatchback,Middletown
C_CND_000228,1/21/2022,Male,Enterprise Rent A Car,Volvo,S40,Manual,Black,36000,Sedan,Aurora
C_CND_000229,1/21/2022,Female,Gartner Buick Hyundai Saab,Lincoln,Navigator,Auto,Black,19000,Sedan,Greenville
C_CND_000230,1/21/2022,Male,Hatfield Volkswagen,Nissan,Frontier,Auto,Pale White,18000,Hatchback,Pasco
C_CND_000231,1/21/2022,Male,Chrysler Plymouth,Chevrolet,Prizm,Auto,Pale White,15000,Hardtop,Janesville
C_CND_000232,1/21/2022,Male,Diehl Motor CO Inc,Toyota,Tacoma,Manual,Pale White,24000,Hardtop,Middletown
C_CND_000233,1/21/2022,Male,Rabun Used Car Sales,Nissan,Sentra,Auto,Black,16000,Passenger,Scottsdale
C_CND_000234,1/21/2022,Male,Race Car Help,Ford,Crown Victoria,Auto,Pale White,29000,Passenger,Austin
C_CND_000235,1/21/2022,Female,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Auto,Pale White,19000,Hatchback,Middletown
C_CND_000236,1/21/2022,Male,Tri-State Mack Inc,Mercedes-B,CL500,Manual,Black,22000,SUV,Greenville
C_CND_000237,1/21/2022,Male,U-Haul CO,Dodge,Viper,Auto,Pale White,23500,SUV,Pasco
C_CND_000238,1/21/2022,Female,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,Auto,Pale White,36000,Passenger,Janesville
C_CND_000239,1/21/2022,Male,C & M Motors Inc,Pontiac,Bonneville,Auto,Pale White,19000,Hatchback,Scottsdale
C_CND_000240,1/21/2022,Male,Star Enterprises Inc,Toyota,Tacoma,Auto,Pale White,53000,Hardtop,Pasco
C_CND_000241,1/23/2022,Male,Race Car Help,Cadillac,Escalade,Auto,Black,28000,Sedan,Austin
C_CND_000242,1/23/2022,Male,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Auto,Black,60750,Sedan,Middletown
C_CND_000243,1/23/2022,Male,Suburban Ford,Chevrolet,Prizm,Auto,Pale White,42000,Hardtop,Janesville
C_CND_000244,1/23/2022,Male,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Manual,Pale White,31000,Passenger,Middletown
C_CND_000245,1/23/2022,Female,Iceberg Rentals,Ford,Contour,Auto,Pale White,62000,Sedan,Janesville
C_CND_000246,1/23/2022,Male,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Auto,Black,39500,SUV,Scottsdale
C_CND_000247,1/23/2022,Male,Enterprise Rent A Car,Toyota,Tacoma,Manual,Pale White,24001,Hardtop,Aurora
C_CND_000248,1/23/2022,Male,Scrivener Performance Engineering,Mercedes-B,C-Class,Auto,Pale White,15000,Hatchback,Greenville
C_CND_000249,1/23/2022,Male,Chrysler of Tri-Cities,Nissan,Quest,Manual,Black,19000,SUV,Middletown
C_CND_000250,1/23/2022,Female,U-Haul CO,Volkswagen,Golf,Auto,Pale White,35000,Hardtop,Austin
C_CND_000251,1/24/2022,Male,Saab-Belle Dodge,Hyundai,Sonata,Manual,Pale White,21000,SUV,Aurora
C_CND_000252,1/24/2022,Male,C & M Motors Inc,Nissan,Altima,Auto,Pale White,20000,Hatchback,Aurora
C_CND_000253,1/24/2022,Male,Motor Vehicle Branch Office,Ford,Ranger,Manual,Black,18500,Hatchback,Austin
C_CND_000254,1/24/2022,Female,Star Enterprises Inc,Chevrolet,Corvette,Auto,Pale White,45000,SUV,Pasco
C_CND_000255,1/24/2022,Male,Classic Chevy,Oldsmobile,Silhouette,Auto,Pale White,12000,Sedan,Greenville
C_CND_000256,1/26/2022,Male,Scrivener Performance Engineering,Chevrolet,Prizm,Manual,Pale White,21500,SUV,Greenville
C_CND_000257,1/26/2022,Female,Capitol KIA,Volvo,S40,Manual,Pale White,17000,Sedan,Greenville
C_CND_000258,1/26/2022,Male,Nebo Chevrolet,Chevrolet,Corvette,Auto,Pale White,46000,SUV,Middletown
C_CND_000259,1/26/2022,Male,Suburban Ford,Toyota,Corolla,Auto,Pale White,41100,Passenger,Janesville
C_CND_000260,1/26/2022,Male,Clay Johnson Auto Sales,Toyota,RAV4,Manual,Pale White,22500,Hatchback,Pasco
C_CND_000261,1/27/2022,Female,Star Enterprises Inc,Mercury,Grand Marquis,Auto,Black,9000,SUV,Pasco
C_CND_000262,1/27/2022,Male,Suburban Ford,Chevrolet,Cavalier,Manual,Pale White,20200,SUV,Janesville
C_CND_000263,1/27/2022,Female,Tri-State Mack Inc,Nissan,Maxima,Manual,Pale White,59000,Sedan,Scottsdale
C_CND_000264,1/27/2022,Male,U-Haul CO,Volvo,S70,Manual,Black,22000,SUV,Austin
C_CND_000265,1/27/2022,Male,Chrysler of Tri-Cities,Subaru,Outback,Auto,Pale White,57000,SUV,Pasco
C_CND_000266,1/27/2022,Female,Chrysler Plymouth,Chevrolet,Corvette,Auto,Pale White,25500,SUV,Janesville
C_CND_000267,1/27/2022,Male,Classic Chevy,Acura,RL,Manual,Black,18000,SUV,Scottsdale
C_CND_000268,1/27/2022,Female,Clay Johnson Auto Sales,Honda,Odyssey,Manual,Pale White,27000,Passenger,Austin
C_CND_000269,1/27/2022,Female,New Castle Ford Lincoln Mercury,Toyota,RAV4,Manual,Pale White,22000,Hatchback,Aurora
C_CND_000270,1/27/2022,Female,Pars Auto Sales,Toyota,Tacoma,Manual,Pale White,82000,Hatchback,Greenville
C_CND_000271,1/27/2022,Female,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,Auto,Pale White,15000,Hatchback,Pasco
C_CND_000272,1/27/2022,Female,Progressive Shippers Cooperative Association No,Toyota,Camry,Auto,Pale White,31000,Hatchback,Janesville
C_CND_000273,1/27/2022,Male,Tri-State Mack Inc,Volkswagen,Passat,Auto,Pale White,13000,Hatchback,Scottsdale
C_CND_000274,1/27/2022,Male,U-Haul CO,Volkswagen,Cabrio,Auto,Pale White,17000,Sedan,Austin
C_CND_000275,1/27/2022,Male,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,Auto,Pale White,46000,Sedan,Middletown
C_CND_000276,1/27/2022,Male,C & M Motors Inc,Ford,Windstar,Auto,Pale White,19100,Sedan,Aurora
C_CND_000277,1/27/2022,Female,Diehl Motor CO Inc,Dodge,Durango,Auto,Pale White,10000,SUV,Janesville
C_CND_000278,1/27/2022,Male,Enterprise Rent A Car,Lincoln,Continental,Manual,Black,42000,Passenger,Scottsdale
C_CND_000279,1/27/2022,Female,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Auto,Black,18000,Hatchback,Austin
C_CND_000280,1/27/2022,Male,Hatfield Volkswagen,Toyota,Celica,Auto,Pale White,25000,SUV,Janesville
C_CND_000281,1/28/2022,Male,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,Auto,Black,22000,Passenger,Janesville
C_CND_000282,1/28/2022,Male,Diehl Motor CO Inc,Volkswagen,GTI,Manual,Black,25000,SUV,Middletown
C_CND_000283,1/28/2022,Female,Rabun Used Car Sales,Buick,Park Avenue,Manual,Pale White,23000,Hatchback,Scottsdale
C_CND_000284,1/28/2022,Male,Capitol KIA,Volkswagen,Jetta,Auto,Pale White,33000,Passenger,Greenville
C_CND_000285,1/28/2022,Male,Iceberg Rentals,Oldsmobile,Silhouette,Manual,Pale White,25000,Sedan,Scottsdale
C_CND_000286,1/30/2022,Male,Rabun Used Car Sales,Honda,Accord,Manual,Black,43000,Sedan,Scottsdale
C_CND_000287,1/30/2022,Male,Race Car Help,BMW,328i,Manual,Pale White,21001,Sedan,Austin
C_CND_000288,1/30/2022,Male,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Manual,Pale White,11501,Hatchback,Middletown
C_CND_000289,1/30/2022,Female,Enterprise Rent A Car,Volkswagen,Passat,Auto,Pale White,32000,Hatchback,Aurora
C_CND_000290,1/30/2022,Male,Gartner Buick Hyundai Saab,Hyundai,Sonata,Manual,Black,20000,SUV,Greenville
C_CND_000291,1/30/2022,Male,Hatfield Volkswagen,Volkswagen,Passat,Auto,Black,9000,Hatchback,Pasco
C_CND_000292,1/30/2022,Male,Race Car Help,Ford,Crown Victoria,Auto,Pale White,29000,Passenger,Austin
C_CND_000293,1/30/2022,Female,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Middletown
C_CND_000294,1/30/2022,Male,Saab-Belle Dodge,Honda,Passport,Manual,Pale White,27000,Hatchback,Aurora
C_CND_000295,1/30/2022,Male,Chrysler of Tri-Cities,Honda,Odyssey,Manual,Pale White,54000,Passenger,Pasco
C_CND_000296,1/30/2022,Female,Chrysler Plymouth,Mercury,Cougar,Auto,Black,33000,Hatchback,Janesville
C_CND_000297,1/30/2022,Male,New Castle Ford Lincoln Mercury,Honda,Passport,Manual,Pale White,27500,Hardtop,Aurora
C_CND_000298,1/30/2022,Female,McKinney Dodge Chrysler Jeep,Toyota,Celica,Manual,Pale White,14000,SUV,Austin
C_CND_000299,1/30/2022,Male,Motor Vehicle Branch Office,Chevrolet,Camaro,Auto,Black,41000,Sedan,Middletown
C_CND_000300,1/30/2022,Female,Nebo Chevrolet,Ford,Taurus,Manual,Pale White,22000,SUV,Aurora
C_CND_000301,1/31/2022,Female,Saab-Belle Dodge,Ford,Focus,Manual,Pale White,24000,SUV,Aurora
C_CND_000302,1/31/2022,Male,Scrivener Performance Engineering,Porsche,Boxter,Manual,Pale White,24250,SUV,Greenville
C_CND_000303,1/31/2022,Female,Star Enterprises Inc,Oldsmobile,Intrigue,Manual,Pale White,37000,SUV,Pasco
C_CND_000304,1/31/2022,Female,Iceberg Rentals,Lexus,LX470,Manual,Pale White,54500,SUV,Janesville
C_CND_000305,1/31/2022,Male,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,Auto,Pale White,46000,Sedan,Scottsdale
C_CND_000306,1/31/2022,Male,Motor Vehicle Branch Office,Dodge,Stratus,Manual,Pale White,37000,Hatchback,Austin
C_CND_000307,1/31/2022,Female,Scrivener Performance Engineering,Dodge,Viper,Manual,Black,26000,SUV,Greenville
C_CND_000308,1/31/2022,Female,Star Enterprises Inc,Nissan,Pathfinder,Auto,Pale White,21000,Hatchback,Pasco
C_CND_000309,1/31/2022,Female,Suburban Ford,Toyota,Corolla,Auto,Pale White,41000,Passenger,Janesville
C_CND_000310,1/31/2022,Male,Clay Johnson Auto Sales,Nissan,Quest,Manual,Black,12000,SUV,Austin
C_CND_000311,1/31/2022,Male,Diehl Motor CO Inc,Dodge,Stratus,Manual,Pale White,25100,Hatchback,Middletown
C_CND_000312,1/31/2022,Male,Enterprise Rent A Car,Toyota,Camry,Manual,Black,34000,Hatchback,Aurora
C_CND_000313,1/31/2022,Male,New Castle Ford Lincoln Mercury,Oldsmobile,Aurora,Manual,Pale White,34000,Passenger,Greenville
C_CND_000314,1/31/2022,Female,Rabun Used Car Sales,Mitsubishi,Montero Sport,Auto,Pale White,39000,Hardtop,Aurora
C_CND_000315,1/31/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,Auto,Black,33000,Hatchback,Janesville
C_CND_000316,2/3/2022,Male,Suburban Ford,Lincoln,Navigator,Manual,Pale White,33000,Sedan,Janesville
C_CND_000317,2/3/2022,Female,Tri-State Mack Inc,Acura,RL,Manual,Black,18000,SUV,Scottsdale
C_CND_000318,2/3/2022,Female,U-Haul CO,Honda,Accord,Auto,Pale White,21000,Sedan,Austin
C_CND_000319,2/3/2022,Male,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,Auto,Pale White,39000,SUV,Middletown
C_CND_000320,2/3/2022,Male,C & M Motors Inc,Mercedes-B,M-Class,Manual,Pale White,25000,SUV,Aurora
C_CND_000321,2/3/2022,Male,Capitol KIA,Nissan,Pathfinder,Auto,Pale White,46000,SUV,Greenville
C_CND_000322,2/3/2022,Female,Nebo Chevrolet,Chevrolet,Metro,Manual,Pale White,13500,Passenger,Middletown
C_CND_000323,2/3/2022,Female,New Castle Ford Lincoln Mercury,Dodge,Dakota,Auto,Pale White,21000,Sedan,Aurora
C_CND_000324,2/3/2022,Male,Pars Auto Sales,Hyundai,Sonata,Manual,Pale White,13000,SUV,Greenville
C_CND_000325,2/3/2022,Female,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Taurus,Manual,Black,43000,SUV,Pasco
C_CND_000326,2/3/2022,Male,Progressive Shippers Cooperative Association No,Toyota,RAV4,Manual,Pale White,22000,Hatchback,Janesville
C_CND_000327,2/3/2022,Male,Rabun Used Car Sales,Porsche,Boxter,Auto,Black,26000,SUV,Scottsdale
C_CND_000328,2/3/2022,Female,Tri-State Mack Inc,Honda,CR-V,Auto,Pale White,12000,SUV,Scottsdale
C_CND_000329,2/3/2022,Male,U-Haul CO,Toyota,Corolla,Manual,Pale White,22000,Passenger,Austin
C_CND_000330,2/3/2022,Male,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,Auto,Pale White,21900,Hatchback,Janesville
C_CND_000331,2/3/2022,Male,Rabun Used Car Sales,Volkswagen,Beetle,Auto,Pale White,45000,Hatchback,Austin
C_CND_000332,2/3/2022,Male,Race Car Help,Plymouth,Prowler,Manual,Pale White,71000,Hatchback,Austin
C_CND_000333,2/3/2022,Male,Ryder Truck Rental and Leasing,Saturn,LW,Manual,Pale White,13000,Hatchback,Middletown
C_CND_000334,2/3/2022,Male,Gartner Buick Hyundai Saab,Mercury,Villager,Manual,Pale White,14000,Passenger,Greenville
C_CND_000335,2/3/2022,Male,Hatfield Volkswagen,Chevrolet,Metro,Manual,Pale White,13000,Passenger,Pasco
C_CND_000336,2/3/2022,Female,Iceberg Rentals,Saab,5-Sep,Manual,Pale White,28000,Hatchback,Janesville
C_CND_000337,2/3/2022,Male,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK230,Manual,Pale White,14000,Hatchback,Scottsdale
C_CND_000338,2/3/2022,Male,Motor Vehicle Branch Office,Nissan,Xterra,Manual,Pale White,31000,Passenger,Austin
C_CND_000339,2/3/2022,Male,Nebo Chevrolet,Ford,Crown Victoria,Auto,Pale White,29200,Passenger,Middletown
C_CND_000340,2/3/2022,Male,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Manual,Black,42000,Passenger,Scottsdale
C_CND_000341,2/3/2022,Female,Saab-Belle Dodge,Ford,Ranger,Manual,Black,18000,Hardtop,Janesville
C_CND_000342,2/3/2022,Male,Race Car Help,Audi,A6,Manual,Pale White,13000,SUV,Middletown
C_CND_000343,2/3/2022,Female,Ryder Truck Rental and Leasing,Cadillac,Eldorado,Manual,Black,85000,Passenger,Aurora
C_CND_000344,2/3/2022,Male,Saab-Belle Dodge,Pontiac,Sunfire,Manual,Pale White,43000,Sedan,Greenville
C_CND_000345,2/3/2022,Male,Scrivener Performance Engineering,Buick,Regal,Manual,Pale White,43500,Passenger,Pasco
C_CND_000346,2/6/2022,Male,Chrysler of Tri-Cities,Toyota,Tacoma,Manual,Black,36000,SUV,Pasco
C_CND_000347,2/6/2022,Male,Chrysler Plymouth,Infiniti,I30,Manual,Pale White,16000,SUV,Janesville
C_CND_000348,2/6/2022,Male,Classic Chevy,Ford,Windstar,Auto,Pale White,31000,Sedan,Scottsdale
C_CND_000349,2/6/2022,Male,Clay Johnson Auto Sales,Dodge,Avenger,Auto,Black,16000,Passenger,Austin
C_CND_000350,2/6/2022,Male,Diehl Motor CO Inc,Saturn,LS,Manual,Pale White,14000,Sedan,Middletown
C_CND_000351,2/6/2022,Female,Enterprise Rent A Car,Dodge,Durango,Auto,Black,24000,SUV,Aurora
C_CND_000352,2/6/2022,Female,Gartner Buick Hyundai Saab,Dodge,Ram Pickup,Auto,Pale White,39000,SUV,Greenville
C_CND_000353,2/6/2022,Female,Hatfield Volkswagen,Acura,TL,Manual,Pale White,14500,Hatchback,Pasco
C_CND_000354,2/6/2022,Female,Iceberg Rentals,Volvo,S70,Auto,Pale White,20000,SUV,Janesville
C_CND_000355,2/6/2022,Male,Tri-State Mack Inc,Nissan,Pathfinder,Manual,Pale White,16500,Hardtop,Scottsdale
C_CND_000356,2/6/2022,Male,Ryder Truck Rental and Leasing,Volkswagen,Passat,Auto,Pale White,31000,Hatchback,Middletown
C_CND_000357,2/6/2022,Male,Saab-Belle Dodge,BMW,528i,Manual,Black,21000,SUV,Aurora
C_CND_000358,2/6/2022,Male,Scrivener Performance Engineering,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Greenville
C_CND_000359,2/6/2022,Male,Star Enterprises Inc,Toyota,RAV4,Manual,Black,85600,Hatchback,Pasco
C_CND_000360,2/6/2022,Female,Progressive Shippers Cooperative Association No,Dodge,Caravan,Auto,Black,23000,Hardtop,Aurora
C_CND_000361,2/6/2022,Male,Tri-State Mack Inc,BMW,323i,Manual,Pale White,21000,Hatchback,Scottsdale
C_CND_000362,2/6/2022,Male,U-Haul CO,Mitsubishi,3000GT,Manual,Pale White,24000,Sedan,Austin
C_CND_000363,2/6/2022,Male,Progressive Shippers Cooperative Association No,Dodge,Ram Wagon,Auto,Black,22000,Passenger,Janesville
C_CND_000364,2/6/2022,Male,Saab-Belle Dodge,Volkswagen,GTI,Manual,Black,25000,SUV,Aurora
C_CND_000365,2/6/2022,Female,Scrivener Performance Engineering,Plymouth,Neon,Manual,Pale White,22500,SUV,Greenville
C_CND_000366,2/6/2022,Male,Star Enterprises Inc,Jeep,Wrangler,Auto,Pale White,19000,Hatchback,Pasco
C_CND_000367,2/6/2022,Female,Suburban Ford,Plymouth,Neon,Auto,Pale White,27000,SUV,Janesville
C_CND_000368,2/6/2022,Male,Tri-State Mack Inc,Lexus,LS400,Auto,Pale White,18000,Sedan,Scottsdale
C_CND_000369,2/6/2022,Female,U-Haul CO,Plymouth,Voyager,Manual,Black,75000,Passenger,Austin
C_CND_000370,2/6/2022,Male,Buddy Storbeck's Diesel Service Inc,Plymouth,Prowler,Manual,Pale White,71500,Hatchback,Middletown
C_CND_000371,2/6/2022,Male,C & M Motors Inc,Saturn,SC,Manual,Pale White,61500,Hatchback,Aurora
C_CND_000372,2/6/2022,Male,Capitol KIA,Mitsubishi,Diamante,Auto,Pale White,21500,Hatchback,Greenville
C_CND_000373,2/6/2022,Male,New Castle Ford Lincoln Mercury,Lexus,LS400,Manual,Pale White,25000,Sedan,Aurora
C_CND_000374,2/6/2022,Female,Pars Auto Sales,Mercedes-B,CL500,Manual,Pale White,29000,SUV,Greenville
C_CND_000375,2/6/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,GS400,Auto,Black,12000,Hatchback,Pasco
C_CND_000376,2/6/2022,Male,Scrivener Performance Engineering,Dodge,Caravan,Auto,Black,23000,Hardtop,Greenville
C_CND_000377,2/6/2022,Male,Rabun Used Car Sales,Mitsubishi,Diamante,Manual,Pale White,19000,Hatchback,Scottsdale
C_CND_000378,2/6/2022,Male,Race Car Help,Pontiac,Bonneville,Auto,Pale White,19500,Hatchback,Austin
C_CND_000379,2/6/2022,Male,Ryder Truck Rental and Leasing,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Middletown
C_CND_000380,2/6/2022,Male,Saab-Belle Dodge,Nissan,Frontier,Manual,Pale White,20000,Hatchback,Aurora
C_CND_000381,2/6/2022,Male,Tri-State Mack Inc,Mitsubishi,Montero Sport,Manual,Pale White,29001,Hardtop,Austin
C_CND_000382,2/6/2022,Male,Star Enterprises Inc,Audi,A6,Manual,Black,25500,SUV,Janesville
C_CND_000383,2/6/2022,Male,Scrivener Performance Engineering,Dodge,Caravan,Auto,Pale White,19000,Hardtop,Scottsdale
C_CND_000384,2/6/2022,Female,Tri-State Mack Inc,Acura,RL,Auto,Black,24000,SUV,Austin
C_CND_000385,2/6/2022,Female,Tri-State Mack Inc,Dodge,Ram Pickup,Manual,Pale White,20000,Hardtop,Aurora
C_CND_000386,2/6/2022,Male,Progressive Shippers Cooperative Association No,Buick,Regal,Auto,Black,19000,Passenger,Aurora
C_CND_000387,2/6/2022,Male,Rabun Used Car Sales,Oldsmobile,Intrigue,Manual,Pale White,37000,SUV,Greenville
C_CND_000388,2/6/2022,Female,Race Car Help,Mercedes-B,SLK,Manual,Pale White,17000,Passenger,Pasco
C_CND_000389,2/6/2022,Male,Ryder Truck Rental and Leasing,Buick,Park Avenue,Manual,Black,29500,Hatchback,Janesville
C_CND_000390,2/6/2022,Male,Saab-Belle Dodge,Lexus,LS400,Auto,Pale White,46000,Sedan,Scottsdale
C_CND_000391,2/7/2022,Female,McKinney Dodge Chrysler Jeep,Acura,Integra,Auto,Black,45000,Passenger,Scottsdale
C_CND_000392,2/7/2022,Male,Motor Vehicle Branch Office,Ford,Mustang,Manual,Pale White,25000,Hatchback,Austin
C_CND_000393,2/7/2022,Male,Suburban Ford,Ford,Ranger,Manual,Black,25000,Hardtop,Janesville
C_CND_000394,2/7/2022,Male,Race Car Help,Chevrolet,Cavalier,Manual,Pale White,14000,SUV,Austin
C_CND_000395,2/7/2022,Male,Chrysler of Tri-Cities,Mercedes-B,SLK,Auto,Pale White,19000,Passenger,Pasco
C_CND_000396,2/7/2022,Male,Chrysler Plymouth,Chevrolet,Lumina,Manual,Pale White,12000,Passenger,Janesville
C_CND_000397,2/7/2022,Male,Star Enterprises Inc,Acura,RL,Manual,Pale White,17000,SUV,Pasco
C_CND_000398,2/7/2022,Male,Suburban Ford,Chrysler,LHS,Auto,Black,26000,Hatchback,Janesville
C_CND_000399,2/7/2022,Male,Scrivener Performance Engineering,Toyota,Sienna,Manual,Black,27000,Passenger,Austin
C_CND_000400,2/7/2022,Male,Star Enterprises Inc,Jeep,Wrangler,Auto,Pale White,19000,Hatchback,Middletown
C_CND_000401,2/8/2022,Male,Nebo Chevrolet,Mitsubishi,Montero Sport,Manual,Pale White,29000,SUV,Middletown
C_CND_000402,2/8/2022,Male,New Castle Ford Lincoln Mercury,Mercedes-B,C-Class,Auto,Black,14000,Hatchback,Aurora
C_CND_000403,2/8/2022,Male,Pars Auto Sales,Cadillac,Eldorado,Auto,Black,60000,Passenger,Greenville
C_CND_000404,2/8/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Porsche,Boxter,Manual,Pale White,14000,SUV,Pasco
C_CND_000405,2/8/2022,Male,Ryder Truck Rental and Leasing,Dodge,Avenger,Auto,Pale White,22500,Passenger,Middletown
C_CND_000406,2/8/2022,Male,Saab-Belle Dodge,Mitsubishi,Diamante,Manual,Black,22000,Hatchback,Aurora
C_CND_000407,2/8/2022,Male,Scrivener Performance Engineering,Volvo,C70,Manual,Pale White,24000,Hatchback,Greenville
C_CND_000408,2/8/2022,Male,Star Enterprises Inc,Honda,Accord,Manual,Black,43500,Sedan,Pasco
C_CND_000409,2/8/2022,Male,Classic Chevy,Toyota,Camry,Manual,Black,29000,Hatchback,Scottsdale
C_CND_000410,2/8/2022,Male,Clay Johnson Auto Sales,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Austin
C_CND_000411,2/8/2022,Male,Diehl Motor CO Inc,Jeep,Grand Cherokee,Manual,Black,19000,SUV,Middletown
C_CND_000412,2/8/2022,Male,Enterprise Rent A Car,Toyota,Celica,Manual,Pale White,14000,SUV,Aurora
C_CND_000413,2/8/2022,Female,Tri-State Mack Inc,Lincoln,Continental,Manual,Black,18000,Passenger,Scottsdale
C_CND_000414,2/8/2022,Male,U-Haul CO,Nissan,Xterra,Auto,Black,9000,Passenger,Austin
C_CND_000415,2/8/2022,Male,Progressive Shippers Cooperative Association No,Mercedes-B,SL-Class,Manual,Pale White,26000,Hardtop,Janesville
C_CND_000416,2/8/2022,Male,Rabun Used Car Sales,Ford,F-Series,Manual,Pale White,13000,Passenger,Scottsdale
C_CND_000417,2/8/2022,Male,Suburban Ford,Porsche,Boxter,Manual,Pale White,24000,SUV,Aurora
C_CND_000418,2/8/2022,Male,Tri-State Mack Inc,Mercedes-B,SLK,Auto,Pale White,46000,Passenger,Greenville
C_CND_000419,2/8/2022,Male,U-Haul CO,Mercury,Sable,Auto,Pale White,39000,Sedan,Pasco
C_CND_000420,2/8/2022,Male,Buddy Storbeck's Diesel Service Inc,Acura,TL,Auto,Pale White,24000,Hatchback,Janesville
C_CND_000421,2/9/2022,Female,Progressive Shippers Cooperative Association No,Pontiac,Grand Prix,Auto,Pale White,19000,Passenger,Janesville
C_CND_000422,2/9/2022,Male,Rabun Used Car Sales,Mercury,Villager,Auto,Black,28001,Passenger,Scottsdale
C_CND_000423,2/9/2022,Male,Race Car Help,Oldsmobile,Silhouette,Auto,Black,60001,Sedan,Austin
C_CND_000424,2/9/2022,Female,Ryder Truck Rental and Leasing,Mercury,Cougar,Manual,Pale White,22001,Hatchback,Middletown
C_CND_000425,2/9/2022,Male,Saab-Belle Dodge,BMW,323i,Auto,Pale White,22001,Hatchback,Aurora
C_CND_000426,2/9/2022,Male,Suburban Ford,Plymouth,Neon,Manual,Pale White,22000,SUV,Janesville
C_CND_000427,2/9/2022,Male,Tri-State Mack Inc,Mitsubishi,Diamante,Auto,Pale White,21500,Hatchback,Scottsdale
C_CND_000428,2/9/2022,Male,U-Haul CO,Toyota,4Runner,Manual,Black,25000,Sedan,Austin
C_CND_000429,2/9/2022,Male,Buddy Storbeck's Diesel Service Inc,Mercedes-B,S-Class,Manual,Black,85000,SUV,Middletown
C_CND_000430,2/9/2022,Male,C & M Motors Inc,Mitsubishi,3000GT,Manual,Pale White,21000,Sedan,Aurora
C_CND_000431,2/9/2022,Male,Gartner Buick Hyundai Saab,Acura,RL,Auto,Black,24000,SUV,Greenville
C_CND_000432,2/9/2022,Male,Hatfield Volkswagen,Audi,A8,Manual,Black,44000,Passenger,Pasco
